Date,Open,High,Low,Close,Vol.,Change %,high_low,high_close,low_close,TR,ATR
"Feb 20, 2020",174.55,175.12,174.51,174.96,869.93K,0.17%,0.6100000000000136,0.46000000000000796,0.15000000000000568,0.6100000000000136,0.7119444444444452
"Feb 21, 2020",174.98,175.37,174.77,174.93,955.61K,-0.02%,0.5999999999999943,0.4099999999999966,0.18999999999999773,0.5999999999999943,0.7089189189189194
"Feb 24, 2020",175.39,175.86,175.13,175.58,1.26M,0.37%,0.7300000000000182,0.9300000000000068,0.19999999999998863,0.9300000000000068,0.7147368421052638
"Feb 25, 2020",175.37,176.21,175.21,176.02,1.13M,0.25%,1.0,0.6299999999999955,0.37000000000000455,1.0,0.7220512820512827
"Feb 26, 2020",175.88,176.3,175.38,175.83,1.41M,-0.11%,0.9200000000000159,0.28000000000000114,0.6400000000000148,0.9200000000000159,0.727000000000001
"Feb 27, 2020",175.99,176.89,175.86,176.58,1.34M,0.43%,1.0299999999999727,1.0599999999999739,0.030000000000001137,1.0599999999999739,0.7351219512195125
"Feb 28, 2020",176.52,177.79,176.52,177.46,1.46M,0.50%,1.2699999999999818,1.2099999999999795,0.060000000000002274,1.2699999999999818,0.7478571428571428
"Mar 02, 2020",177.82,178.38,177.0,177.83,1.98M,0.21%,1.3799999999999955,0.9199999999999875,0.46000000000000796,1.3799999999999955,0.7625581395348835
"Mar 03, 2020",177.41,178.25,176.83,177.74,1.84M,-0.05%,1.4199999999999875,0.4199999999999875,1.0,1.4199999999999875,0.7774999999999995
"Mar 04, 2020",178.23,178.36,177.46,177.9,1.17M,0.09%,0.9000000000000057,0.6200000000000045,0.28000000000000114,0.9000000000000057,0.7802222222222219
"Mar 05, 2020",177.55,178.9,177.5,178.59,167.78K,0.39%,1.4000000000000057,1.0,0.4000000000000057,1.4000000000000057,0.7936956521739128
"Mar 06, 2020",179.02,179.56,179.0,179.44,12.75K,0.48%,0.5600000000000023,0.9699999999999989,0.4099999999999966,0.9699999999999989,0.7974468085106381
"Mar 09, 2020",177.21,179.31,177.05,178.23,994.79K,-0.67%,2.259999999999991,0.12999999999999545,2.3899999999999864,2.3899999999999864,0.8306249999999995
"Mar 10, 2020",177.55,177.91,175.41,177.59,1.28M,-0.36%,2.5,0.3199999999999932,2.819999999999993,2.819999999999993,0.8712244897959177
"Mar 11, 2020",177.07,177.91,176.55,176.77,1.01M,-0.46%,1.3599999999999852,0.3199999999999932,1.039999999999992,1.3599999999999852,0.8809999999999991
"Mar 12, 2020",176.81,177.64,175.9,176.5,1.01M,-0.15%,1.7399999999999807,0.8699999999999761,0.8700000000000045,1.7399999999999807,0.8978431372549007
"Mar 13, 2020",176.32,176.57,173.12,174.17,1.01M,-1.32%,3.4499999999999886,0.06999999999999318,3.3799999999999955,3.4499999999999886,0.9469230769230754
"Mar 16, 2020",174.6,175.25,171.97,172.17,623.39K,-1.15%,3.280000000000001,1.0800000000000125,2.1999999999999886,3.280000000000001,0.9909433962264137
"Mar 17, 2020",172.0,172.47,170.9,171.93,773.97K,-0.14%,1.5699999999999932,0.30000000000001137,1.2699999999999818,1.5699999999999932,1.0016666666666652
"Mar 18, 2020",171.39,171.39,168.24,168.79,879.20K,-1.83%,3.1499999999999773,0.5400000000000205,3.6899999999999977,3.6899999999999977,1.0505454545454531
"Mar 19, 2020",170.01,171.18,167.52,167.94,813.15K,-0.50%,3.6599999999999966,2.390000000000015,1.2699999999999818,3.6599999999999966,1.0971428571428556
"Mar 20, 2020",168.53,170.84,168.52,170.42,543.20K,1.48%,2.319999999999993,2.9000000000000057,0.5800000000000125,2.9000000000000057,1.12877192982456
"Mar 23, 2020",170.69,171.54,170.22,171.12,496.86K,0.41%,1.3199999999999932,1.1200000000000045,0.19999999999998863,1.3199999999999932,1.1320689655172398
"Mar 24, 2020",171.13,171.38,170.19,170.27,454.21K,-0.50%,1.1899999999999977,0.2599999999999909,0.9300000000000068,1.1899999999999977,1.1330508474576255
"Mar 25, 2020",170.5,170.78,169.34,169.62,464.92K,-0.38%,1.4399999999999977,0.5099999999999909,0.9300000000000068,1.4399999999999977,1.1381666666666652
"Mar 26, 2020",169.69,171.35,169.69,171.07,545.09K,0.85%,1.6599999999999966,1.7299999999999898,0.06999999999999318,1.7299999999999898,1.1478688524590146
"Mar 27, 2020",170.95,173.07,170.9,172.56,560.94K,0.87%,2.1699999999999875,2.0,0.1699999999999875,2.1699999999999875,1.1643548387096756
"Mar 30, 2020",172.94,173.83,172.62,173.6,427.48K,0.60%,1.210000000000008,1.2700000000000102,0.060000000000002274,1.2700000000000102,1.1660317460317444
"Mar 31, 2020",172.84,173.16,172.33,172.51,508.92K,-0.63%,0.8299999999999841,0.4399999999999977,1.2699999999999818,1.2699999999999818,1.167656249999998
"Apr 01, 2020",172.7,173.48,172.23,172.57,483.25K,0.03%,1.25,0.9699999999999989,0.28000000000000114,1.25,1.168923076923075
"Apr 02, 2020",172.56,172.6,171.6,171.92,540.02K,-0.38%,1.0,0.030000000000001137,0.9699999999999989,1.0,1.1663636363636345
"Apr 03, 2020",171.96,172.44,171.8,172.06,391.64K,0.08%,0.6399999999999864,0.5200000000000102,0.11999999999997613,0.6399999999999864,1.158507462686565
"Apr 06, 2020",171.85,172.05,171.42,171.82,320.31K,-0.14%,0.6300000000000239,0.009999999999990905,0.6400000000000148,0.6400000000000148,1.1508823529411747
"Apr 07, 2020",171.81,171.9,170.24,170.49,567.35K,-0.77%,1.6599999999999966,0.0800000000000125,1.579999999999984,1.6599999999999966,1.1582608695652155
"Apr 08, 2020",170.79,171.31,170.0,170.46,620.31K,-0.02%,1.3100000000000023,0.8199999999999932,0.4900000000000091,1.3100000000000023,1.1604285714285696
"Apr 09, 2020",170.12,171.09,170.01,170.9,455.32K,0.26%,1.0800000000000125,0.6299999999999955,0.45000000000001705,1.0800000000000125,1.1592957746478858
"Apr 14, 2020",170.47,171.71,170.28,171.54,274.44K,0.37%,1.4300000000000068,0.8100000000000023,0.6200000000000045,1.4300000000000068,1.1630555555555542
"Apr 15, 2020",171.42,172.78,171.36,172.68,532.34K,0.66%,1.4199999999999875,1.240000000000009,0.1799999999999784,1.4199999999999875,1.166575342465752
"Apr 16, 2020",172.43,172.9,172.04,172.67,459.93K,-0.01%,0.8600000000000136,0.21999999999999886,0.6400000000000148,0.8600000000000136,1.162432432432431
"Apr 17, 2020",172.44,172.89,172.17,172.85,299.09K,0.10%,0.7199999999999989,0.21999999999999886,0.5,0.7199999999999989,1.1565333333333319
"Apr 20, 2020",172.65,173.01,172.19,172.41,392.72K,-0.25%,0.8199999999999932,0.1599999999999966,0.6599999999999966,0.8199999999999932,1.1521052631578932
"Apr 21, 2020",172.54,173.26,172.45,172.91,528.25K,0.29%,0.8100000000000023,0.8499999999999943,0.03999999999999204,0.8499999999999943,1.1481818181818166
"Apr 22, 2020",172.71,172.95,171.67,172.0,517.77K,-0.53%,1.2800000000000011,0.03999999999999204,1.240000000000009,1.2800000000000011,1.1498717948717934
"Apr 23, 2020",171.85,172.48,171.29,172.1,571.17K,0.06%,1.1899999999999977,0.47999999999998977,0.710000000000008,1.1899999999999977,1.1503797468354415
"Apr 24, 2020",172.38,172.87,172.27,172.76,417.98K,0.38%,0.5999999999999943,0.7700000000000102,0.17000000000001592,0.7700000000000102,1.1456249999999986
"Apr 27, 2020",172.68,172.91,172.23,172.45,392.52K,-0.18%,0.6800000000000068,0.15000000000000568,0.5300000000000011,0.6800000000000068,1.1398765432098752
"Apr 28, 2020",172.4,172.84,172.09,172.75,423.81K,0.17%,0.75,0.3900000000000148,0.3599999999999852,0.75,1.135121951219511
"Apr 29, 2020",172.75,173.28,172.58,173.06,531.31K,0.18%,0.6999999999999886,0.5300000000000011,0.1699999999999875,0.6999999999999886,1.1298795180722878
"Apr 30, 2020",172.95,174.57,172.94,174.43,780.39K,0.79%,1.6299999999999955,1.509999999999991,0.12000000000000455,1.6299999999999955,1.135833333333332
"May 04, 2020",174.37,174.69,173.77,174.04,497.88K,-0.22%,0.9199999999999875,0.2599999999999909,0.6599999999999966,0.9199999999999875,1.1332941176470572
"May 05, 2020",174.13,174.55,173.42,174.41,642.96K,0.21%,1.1300000000000239,0.5100000000000193,0.6200000000000045,1.1300000000000239,1.1332558139534872
"May 06, 2020",174.15,174.23,173.19,173.3,599.62K,-0.64%,1.039999999999992,0.18000000000000682,1.2199999999999989,1.2199999999999989,1.1342528735632171
"May 07, 2020",173.49,174.08,172.89,173.89,652.67K,0.34%,1.1900000000000261,0.7800000000000011,0.410000000000025,1.1900000000000261,1.1348863636363626
"May 08, 2020",173.87,174.24,173.52,173.77,302.21K,-0.07%,0.7199999999999989,0.35000000000002274,0.3699999999999761,0.7199999999999989,1.1302247191011228
"May 11, 2020",173.47,173.74,173.13,173.53,445.98K,-0.14%,0.6100000000000136,0.030000000000001137,0.6400000000000148,0.6400000000000148,1.124777777777777
"May 12, 2020",173.18,173.49,172.8,173.37,616.39K,-0.09%,0.6899999999999977,0.03999999999999204,0.7299999999999898,0.7299999999999898,1.1204395604395596
"May 13, 2020",173.55,173.92,173.41,173.63,550.62K,0.15%,0.5099999999999909,0.549999999999983,0.03999999999999204,0.549999999999983,1.1142391304347816
"May 14, 2020",173.56,174.08,173.5,173.65,540.23K,0.01%,0.5800000000000125,0.45000000000001705,0.12999999999999545,0.5800000000000125,1.108494623655913
"May 15, 2020",173.62,174.23,173.59,173.74,471.06K,0.05%,0.6399999999999864,0.5799999999999841,0.060000000000002274,0.6399999999999864,1.1035106382978712
"May 18, 2020",173.75,174.09,172.61,173.16,678.10K,-0.33%,1.4799999999999898,0.3499999999999943,1.1299999999999955,1.4799999999999898,1.1074736842105253
"May 19, 2020",172.82,173.11,172.26,172.7,685.90K,-0.27%,0.8500000000000227,0.04999999999998295,0.9000000000000057,0.9000000000000057,1.105312499999999
"May 20, 2020",172.76,172.97,172.51,172.72,547.62K,0.01%,0.46000000000000796,0.27000000000001023,0.18999999999999773,0.46000000000000796,1.098659793814432
"May 21, 2020",172.89,173.27,172.66,173.15,432.62K,0.25%,0.6100000000000136,0.5500000000000114,0.060000000000002274,0.6100000000000136,1.0936734693877543
"May 22, 2020",173.11,173.52,172.93,173.12,460.08K,-0.02%,0.5900000000000034,0.37000000000000455,0.21999999999999886,0.5900000000000034,1.0885858585858579
"May 25, 2020",173.05,173.28,172.98,173.06,136.20K,-0.03%,0.30000000000001137,0.1599999999999966,0.14000000000001478,0.30000000000001137,1.0806999999999993
"May 26, 2020",173.11,173.16,172.01,172.16,705.34K,-0.52%,1.1500000000000057,0.09999999999999432,1.0500000000000114,1.1500000000000057,1.0813861386138608
"May 27, 2020",172.28,172.53,171.5,172.07,841.05K,-0.05%,1.0300000000000011,0.37000000000000455,0.6599999999999966,1.0300000000000011,1.080882352941176
"May 28, 2020",171.82,172.32,171.68,172.05,637.25K,-0.01%,0.6399999999999864,0.25,0.38999999999998636,0.6399999999999864,1.076601941747572
"May 29, 2020",172.15,172.57,172.0,172.46,810.34K,0.24%,0.5699999999999932,0.5199999999999818,0.05000000000001137,0.5699999999999932,1.0717307692307685
"Jun 01, 2020",172.37,172.42,171.47,171.65,638.43K,-0.47%,0.9499999999999886,0.040000000000020464,0.9900000000000091,0.9900000000000091,1.0709523809523802
"Jun 02, 2020",171.92,172.15,171.67,171.86,1.11M,0.12%,0.4800000000000182,0.5,0.01999999999998181,0.5,1.0655660377358485
"Jun 03, 2020",171.66,171.87,170.86,170.97,1.45M,-0.52%,1.009999999999991,0.009999999999990905,1.0,1.009999999999991,1.0650467289719618
"Jun 04, 2020",171.04,171.34,170.37,170.54,1.11M,-0.25%,0.9699999999999989,0.37000000000000455,0.5999999999999943,0.9699999999999989,1.064166666666666
"Jun 05, 2020",170.55,170.7,169.66,169.86,183.51K,-0.40%,1.039999999999992,0.1599999999999966,0.8799999999999955,1.039999999999992,1.0639449541284396
"Jun 08, 2020",170.13,170.27,169.88,170.22,11.88K,0.21%,0.3900000000000148,0.4099999999999966,0.01999999999998181,0.4099999999999966,1.0579999999999992
"Jun 09, 2020",173.61,174.02,173.3,173.46,646.57K,1.90%,0.7199999999999989,3.8000000000000114,3.0800000000000125,3.8000000000000114,1.082702702702702
"Jun 10, 2020",173.47,174.18,173.25,173.81,644.91K,0.20%,0.9300000000000068,0.7199999999999989,0.21000000000000796,0.9300000000000068,1.0813392857142852
"Jun 11, 2020",174.28,175.34,174.12,175.24,598.11K,0.82%,1.2199999999999989,1.5300000000000011,0.3100000000000023,1.5300000000000011,1.0853097345132736
"Jun 12, 2020",175.25,175.6,174.9,175.57,513.63K,0.19%,0.6999999999999886,0.3599999999999852,0.3400000000000034,0.6999999999999886,1.0819298245614029
"Jun 15, 2020",175.62,175.98,175.28,175.52,475.61K,-0.03%,0.6999999999999886,0.4099999999999966,0.28999999999999204,0.6999999999999886,1.0786086956521732
"Jun 16, 2020",175.22,175.58,174.9,175.4,592.82K,-0.07%,0.6800000000000068,0.060000000000002274,0.6200000000000045,0.6800000000000068,1.0751724137931027
"Jun 17, 2020",175.34,175.63,174.8,175.4,596.32K,0.00%,0.8299999999999841,0.22999999999998977,0.5999999999999943,0.8299999999999841,1.0730769230769222
"Jun 18, 2020",175.28,175.76,175.16,175.59,548.60K,0.11%,0.5999999999999943,0.3599999999999852,0.2400000000000091,0.5999999999999943,1.0690677966101685
"Jun 19, 2020",175.61,175.79,175.3,175.68,383.64K,0.05%,0.4899999999999807,0.19999999999998863,0.28999999999999204,0.4899999999999807,1.0642016806722678
"Jun 22, 2020",175.74,176.37,175.6,176.11,440.63K,0.24%,0.7700000000000102,0.6899999999999977,0.0800000000000125,0.7700000000000102,1.061749999999999
"Jun 23, 2020",175.85,176.13,175.45,175.61,559.80K,-0.28%,0.6800000000000068,0.01999999999998181,0.660000000000025,0.6800000000000068,1.058595041322313
"Jun 24, 2020",175.53,176.12,175.2,176.01,592.63K,0.23%,0.9200000000000159,0.5099999999999909,0.410000000000025,0.9200000000000159,1.0574590163934419
"Jun 25, 2020",176.11,176.72,176.09,176.55,526.35K,0.31%,0.6299999999999955,0.710000000000008,0.0800000000000125,0.710000000000008,1.0546341463414628
"Jun 26, 2020",176.39,176.8,176.32,176.7,399.58K,0.08%,0.4800000000000182,0.25,0.2300000000000182,0.4800000000000182,1.0499999999999994
"Jun 29, 2020",176.75,176.86,176.35,176.66,350.34K,-0.02%,0.5100000000000193,0.160000000000025,0.3499999999999943,0.5100000000000193,1.0456799999999995
"Jun 30, 2020",176.58,176.86,176.16,176.52,534.41K,-0.08%,0.700000000000017,0.20000000000001705,0.5,0.700000000000017,1.0429365079365076
"Jul 01, 2020",176.15,176.2,175.2,175.29,550.71K,-0.70%,1.0,0.3200000000000216,1.3200000000000216,1.3200000000000216,1.0451181102362204
"Jul 02, 2020",175.19,176.06,175.04,176.01,628.12K,0.41%,1.0200000000000102,0.7700000000000102,0.25,1.0200000000000102,1.044921875
"Jul 03, 2020",175.98,176.24,175.85,176.02,244.23K,0.01%,0.3900000000000148,0.2300000000000182,0.1599999999999966,0.3900000000000148,1.0398449612403102
"Jul 06, 2020",175.88,176.15,175.62,175.96,407.43K,-0.03%,0.5300000000000011,0.12999999999999545,0.4000000000000057,0.5300000000000011,1.035923076923077
"Jul 07, 2020",176.07,176.3,175.72,175.88,413.70K,-0.05%,0.5800000000000125,0.3400000000000034,0.2400000000000091,0.5800000000000125,1.0324427480916032
"Jul 08, 2020",176.11,176.37,176.02,176.13,435.17K,0.14%,0.3499999999999943,0.4900000000000091,0.14000000000001478,0.4900000000000091,1.0283333333333335
"Jul 09, 2020",176.01,176.61,175.96,176.52,443.34K,0.22%,0.6500000000000057,0.4800000000000182,0.1699999999999875,0.6500000000000057,1.0254887218045117
"Jul 10, 2020",176.41,176.92,176.34,176.63,476.77K,0.06%,0.5799999999999841,0.39999999999997726,0.18000000000000682,0.5799999999999841,1.0221641791044778
"Jul 13, 2020",176.48,176.49,175.54,175.63,503.25K,-0.57%,0.950000000000017,0.13999999999998636,1.0900000000000034,1.0900000000000034,1.0226666666666668
"Jul 14, 2020",175.98,176.25,175.74,176.2,476.67K,0.32%,0.5099999999999909,0.6200000000000045,0.11000000000001364,0.6200000000000045,1.0197058823529415
"Jul 15, 2020",176.03,176.47,175.92,176.12,538.08K,-0.05%,0.5500000000000114,0.27000000000001023,0.28000000000000114,0.5500000000000114,1.016277372262774
"Jul 16, 2020",176.17,176.74,176.07,176.62,472.60K,0.28%,0.6700000000000159,0.6200000000000045,0.05000000000001137,0.6700000000000159,1.0137681159420295
"Jul 17, 2020",176.41,176.68,176.1,176.27,332.01K,-0.20%,0.5800000000000125,0.060000000000002274,0.5200000000000102,0.5800000000000125,1.010647482014389
"Jul 20, 2020",176.19,176.54,175.77,176.37,465.20K,0.06%,0.7699999999999818,0.2699999999999818,0.5,0.7699999999999818,1.0089285714285718
"Jul 21, 2020",176.24,176.45,176.06,176.37,407.57K,0.00%,0.38999999999998636,0.07999999999998408,0.3100000000000023,0.38999999999998636,1.004539007092199
"Jul 22, 2020",176.37,176.95,176.2,176.93,482.28K,0.32%,0.75,0.5799999999999841,0.17000000000001592,0.75,1.0027464788732396
"Jul 23, 2020",176.79,176.89,176.59,176.72,404.14K,-0.12%,0.29999999999998295,0.040000000000020464,0.3400000000000034,0.3400000000000034,0.9981118881118884
"Jul 24, 2020",176.77,176.98,175.95,176.09,608.25K,-0.36%,1.0300000000000011,0.2599999999999909,0.7700000000000102,1.0300000000000011,0.9983333333333336
"Jul 27, 2020",176.06,176.87,175.96,176.8,481.82K,0.40%,0.9099999999999966,0.7800000000000011,0.12999999999999545,0.9099999999999966,0.9977241379310348
"Jul 28, 2020",176.51,177.24,176.49,177.13,494.53K,0.19%,0.75,0.4399999999999977,0.3100000000000023,0.75,0.9960273972602742
"Jul 29, 2020",177.15,177.29,176.83,176.95,431.54K,-0.10%,0.45999999999997954,0.1599999999999966,0.29999999999998295,0.45999999999997954,0.9923809523809526
"Jul 30, 2020",177.0,177.8,176.92,177.69,531.23K,0.42%,0.8800000000000239,0.8500000000000227,0.030000000000001137,0.8800000000000239,0.9916216216216219
"Jul 31, 2020",177.71,178.01,177.25,177.52,573.93K,-0.10%,0.7599999999999909,0.3199999999999932,0.4399999999999977,0.7599999999999909,0.99006711409396
"Aug 03, 2020",177.44,177.48,177.03,177.31,380.28K,-0.12%,0.44999999999998863,0.040000000000020464,0.4900000000000091,0.4900000000000091,0.9867333333333337
"Aug 04, 2020",177.31,178.01,177.19,177.81,454.20K,0.28%,0.8199999999999932,0.6999999999999886,0.12000000000000455,0.8199999999999932,0.985629139072848
"Aug 05, 2020",177.96,178.0,177.0,177.1,492.40K,-0.40%,1.0,0.18999999999999773,0.8100000000000023,1.0,0.9857236842105266
"Aug 06, 2020",177.02,177.81,176.92,177.6,547.06K,0.28%,0.8900000000000148,0.710000000000008,0.18000000000000682,0.8900000000000148,0.9850980392156866
"Aug 07, 2020",177.38,177.67,177.07,177.17,394.37K,-0.24%,0.5999999999999943,0.06999999999999318,0.5300000000000011,0.5999999999999943,0.9825974025974029
"Aug 10, 2020",177.16,177.64,176.89,177.5,366.17K,0.19%,0.75,0.46999999999999886,0.28000000000000114,0.75,0.9810967741935487
"Aug 11, 2020",177.39,177.5,176.56,176.66,562.34K,-0.47%,0.9399999999999977,0.0,0.9399999999999977,0.9399999999999977,0.9808333333333337
"Aug 12, 2020",176.86,176.88,175.93,176.24,642.98K,-0.24%,0.9499999999999886,0.21999999999999886,0.7299999999999898,0.9499999999999886,0.9806369426751594
"Aug 13, 2020",176.43,176.6,175.27,175.56,635.29K,-0.39%,1.329999999999984,0.3599999999999852,0.9699999999999989,1.329999999999984,0.9828481012658229
"Aug 14, 2020",175.26,175.81,175.25,175.76,486.10K,0.11%,0.5600000000000023,0.25,0.3100000000000023,0.5600000000000023,0.9801886792452832
"Aug 17, 2020",175.61,176.27,175.54,176.21,470.45K,0.26%,0.7300000000000182,0.5100000000000193,0.21999999999999886,0.7300000000000182,0.9786250000000003
"Aug 18, 2020",176.14,176.51,176.03,176.43,514.88K,0.12%,0.47999999999998977,0.29999999999998295,0.18000000000000682,0.47999999999998977,0.9755279503105592
"Aug 19, 2020",176.47,176.87,176.39,176.57,542.39K,0.08%,0.4800000000000182,0.4399999999999977,0.040000000000020464,0.4800000000000182,0.9724691358024694
"Aug 20, 2020",176.58,177.18,176.45,176.95,562.70K,0.22%,0.7300000000000182,0.6100000000000136,0.12000000000000455,0.7300000000000182,0.970981595092025
"Aug 21, 2020",176.87,177.37,176.75,177.1,531.59K,0.08%,0.6200000000000045,0.4200000000000159,0.19999999999998863,0.6200000000000045,0.9688414634146346
"Aug 24, 2020",177.21,177.25,176.73,177.02,461.45K,-0.05%,0.5200000000000102,0.15000000000000568,0.37000000000000455,0.5200000000000102,0.9661212121212126
"Aug 25, 2020",176.95,176.95,175.75,175.89,760.04K,-0.64%,1.1999999999999886,0.0700000000000216,1.2700000000000102,1.2700000000000102,0.9679518072289163
"Aug 26, 2020",176.0,176.04,175.47,175.66,733.62K,-0.13%,0.5699999999999932,0.15000000000000568,0.4199999999999875,0.5699999999999932,0.9655688622754496
"Aug 27, 2020",175.94,176.58,175.28,175.44,873.37K,-0.13%,1.3000000000000114,0.9200000000000159,0.37999999999999545,1.3000000000000114,0.9675595238095244
"Aug 28, 2020",175.29,175.82,175.06,175.68,916.05K,0.14%,0.7599999999999909,0.37999999999999545,0.37999999999999545,0.7599999999999909,0.9663313609467461
"Aug 31, 2020",175.63,175.78,175.22,175.56,629.22K,-0.07%,0.5600000000000023,0.09999999999999432,0.46000000000000796,0.5600000000000023,0.9639411764705887
"Sep 01, 2020",175.46,176.18,175.17,175.72,947.62K,0.09%,1.0100000000000193,0.6200000000000045,0.3900000000000148,1.0100000000000193,0.9642105263157901
"Sep 02, 2020",176.12,176.82,176.0,176.67,1.14M,0.54%,0.8199999999999932,1.0999999999999943,0.28000000000000114,1.0999999999999943,0.9650000000000006
"Sep 03, 2020",176.74,177.18,176.49,177.07,1.29M,0.23%,0.6899999999999977,0.5100000000000193,0.1799999999999784,0.6899999999999977,0.9634104046242781
"Sep 04, 2020",176.93,177.04,176.37,176.78,615.88K,-0.16%,0.6699999999999875,0.030000000000001137,0.6999999999999886,0.6999999999999886,0.9618965517241385
"Sep 07, 2020",176.47,176.86,176.19,176.52,133.13K,-0.15%,0.6700000000000159,0.0800000000000125,0.5900000000000034,0.6700000000000159,0.960228571428572
"Sep 08, 2020",176.52,176.94,176.42,176.93,14.26K,0.23%,0.5200000000000102,0.4199999999999875,0.10000000000002274,0.5200000000000102,0.9577272727272734
"Sep 09, 2020",174.34,174.41,173.51,173.68,607.81K,-1.84%,0.9000000000000057,2.5200000000000102,3.420000000000016,3.420000000000016,0.9716384180790968
"Sep 10, 2020",173.61,173.91,173.06,173.11,665.07K,-0.33%,0.8499999999999943,0.22999999999998977,0.6200000000000045,0.8499999999999943,0.970955056179776
"Sep 11, 2020",173.66,174.04,173.54,173.96,462.19K,0.49%,0.5,0.9299999999999784,0.4299999999999784,0.9299999999999784,0.9707262569832408
"Sep 14, 2020",174.02,174.32,173.91,174.0,433.07K,0.02%,0.4099999999999966,0.3599999999999852,0.05000000000001137,0.4099999999999966,0.9676111111111116
"Sep 15, 2020",174.05,174.15,173.78,174.0,472.41K,0.00%,0.37000000000000455,0.15000000000000568,0.21999999999999886,0.37000000000000455,0.964309392265194
"Sep 16, 2020",174.12,174.29,173.84,173.92,455.12K,-0.05%,0.44999999999998863,0.28999999999999204,0.1599999999999966,0.44999999999998863,0.961483516483517
"Sep 17, 2020",174.05,174.45,173.74,174.26,647.27K,0.20%,0.7099999999999795,0.5300000000000011,0.1799999999999784,0.7099999999999795,0.9601092896174868
"Sep 18, 2020",174.07,174.43,173.93,174.07,438.52K,-0.11%,0.5,0.17000000000001592,0.3299999999999841,0.5,0.9576086956521743
"Sep 21, 2020",174.08,174.85,173.95,174.65,608.20K,0.33%,0.9000000000000057,0.7800000000000011,0.12000000000000455,0.9000000000000057,0.9572972972972977
"Sep 22, 2020",174.56,174.74,174.25,174.37,588.25K,-0.16%,0.4900000000000091,0.09000000000000341,0.4000000000000057,0.4900000000000091,0.9547849462365596
"Sep 23, 2020",174.38,174.64,174.19,174.21,574.54K,-0.09%,0.44999999999998863,0.2699999999999818,0.18000000000000682,0.44999999999998863,0.9520855614973266
"Sep 24, 2020",174.43,174.72,174.22,174.44,557.16K,0.13%,0.5,0.5099999999999909,0.009999999999990905,0.5099999999999909,0.9497340425531918
"Sep 25, 2020",174.27,174.7,174.16,174.67,472.17K,0.13%,0.539999999999992,0.2599999999999909,0.28000000000000114,0.539999999999992,0.9475661375661378
"Sep 28, 2020",174.58,174.68,174.31,174.62,427.30K,-0.03%,0.37000000000000455,0.010000000000019327,0.3599999999999852,0.37000000000000455,0.944526315789474
"Sep 29, 2020",174.63,174.9,174.58,174.87,498.12K,0.14%,0.3199999999999932,0.28000000000000114,0.03999999999999204,0.3199999999999932,0.9412565445026181
"Sep 30, 2020",174.81,174.95,174.34,174.52,714.17K,-0.20%,0.6099999999999852,0.07999999999998408,0.5300000000000011,0.6099999999999852,0.9395312500000003
"Oct 01, 2020",174.5,174.71,174.17,174.66,715.32K,0.08%,0.5400000000000205,0.18999999999999773,0.35000000000002274,0.5400000000000205,0.9374611398963734
"Oct 02, 2020",174.61,174.97,174.6,174.66,526.39K,0.00%,0.37000000000000455,0.3100000000000023,0.060000000000002274,0.37000000000000455,0.9345360824742271
"Oct 05, 2020",174.67,174.9,174.19,174.42,529.43K,-0.14%,0.710000000000008,0.2400000000000091,0.46999999999999886,0.710000000000008,0.9333846153846158
"Oct 06, 2020",174.18,174.65,174.15,174.27,664.92K,-0.09%,0.5,0.2300000000000182,0.2699999999999818,0.5,0.9311734693877555
"Oct 07, 2020",174.58,174.61,173.93,174.13,705.09K,-0.08%,0.6800000000000068,0.3400000000000034,0.3400000000000034,0.6800000000000068,0.9298984771573608
"Oct 08, 2020",174.1,174.58,174.04,174.48,455.63K,0.20%,0.5400000000000205,0.45000000000001705,0.09000000000000341,0.5400000000000205,0.9279292929292935
